iteration avg-period20001 avg-period5001 avg-period200001 avg-period10001
372 0.9494249201277951 0.853111465694096 0.9313369443959089 0.8782885753299949
373 0.9500575421290587 0.8558992805755399 0.9315200868621062 0.8805224205485416
374 0.9506818488984997 0.858688113641111 0.9317026510340771 0.8825907384230287
375 0.9512841712228297 0.8615620613595348 0.931883974880335 0.8847056467761313
376 0.9518759047243059 0.7357526881720431 0.9320648661586943 0.8866172506738544
377 0.9524548642680868 0.7523575129533682 0.9322441346931742 0.8885632183908048
378 0.9530228234389024 0.7667576791808872 0.9324227192762001 0.8905666785841972
379 0.9535764020762126 0.7778625954198474 0.9325999656996609 0.8924111149464964
380 0.9541230153769226 0.7869979716024343 0.9327764108366999 0.8944160827494159
381 0.9546493394246202 0.793355817875211 0.9329520609965752 0.8963400064578625
382 0.9551652640565925 0.7995310245310244 0.9331269224224815 0.8981857991867375
383 0.9556699602361728 0.8043568726355609 0.9333006096526154 0.9000485289657266
384 0.956165019645196 0.8096136618141102 0.9334735224801765 0.9018221960553433
385 0.9566560771855512 0.8142547834843903 0.9336459266762767 0.9036316843008294
386 0.9571345505291309 0.8184034766697166 0.9338169194699555 0.9053475118154016
387 0.9576077710081617 0.8223260687342835 0.9339874161832533 0.9070881796050856
388 0.9580617115581315 0.8258430007733952 0.9341570340588392 0.9088043191993682
389 0.9585161254073497 0.8296123474515439 0.9343257798742947 0.9104991018732359
390 0.9589609956661849 0.8332953784326859 0.9344937885411727 0.9121591193395047
391 0.9593977360149468 0.836591337099812 0.9346609378396694 0.9137149133512323
392 0.9598271551255573 0.8398464264619021 0.9348271067971072 0.9152918751489157
393 0.9602494891923861 0.8431037367540434 0.9349925573465987 0.9168222015359546
394 0.9606633684434513 0.8464210248283153 0.9351567873504146 0.9182817830338866
395 0.961069586272239 0.849593577521325 0.9353201858204332 0.919708694685346
396 0.9614636941348057 0.8526325848064983 0.9354828853171044 0.9210898412007833
397 0.9618512217754406 0.8557341541267671 0.9356448911222779 0.9224430487545241
398 0.9622318603939174 0.8587025730484082 0.9358060828381554 0.9237617260787988
399 0.9626027881604203 0.861554534057668 0.9359664665856313 0.9250633040637126
400 0.9629687968796883 0.8643561973525875 0.9361261734228324 0.9263157894736841
401 0.7807106598984771 0.7436216216216218 0.9362848343536865 0.7689119170984463
402 0.8024181360201516 0.7584675324675325 0.9364427059364934 0.7908396946564886
403 0.8158291457286433 0.7716068376068372 0.9365996699792808 0.8061382799325463
404 0.8258971141781681 0.7817834394904459 0.9367562282645018 0.8171374527112232
405 0.8341825476429287 0.790294416243655 0.936912013431933 0.8263141993957699
406 0.8409607351712615 0.7973164556962025 0.9370671543453901 0.833403185247276
407 0.8461488904795992 0.8027942238267142 0.9372209186619328 0.8385068198133524
408 0.8507075767063248 0.8081892744479496 0.9373744194311344 0.8430508474576274
409 0.8543183082915976 0.8131316526610638 0.9375272918423981 0.846926938092582
410 0.8577065598397597 0.8174508816120901 0.9376790526944793 0.8506623181133964
411 0.8606281292671824 0.8215057208237986 0.9378301967129354 0.8538212494300038
412 0.8633833959115556 0.8253752620545075 0.9379804856737176 0.8566234851650646
413 0.865702733923758 0.8289439071566725 0.9381304100434618 0.8591747011183954
414 0.8682731498033607 0.8321400359066431 0.9382793686066593 0.8616541353383452
415 0.870597263930597 0.8354505862646567 0.9384276093059118 0.8640394253257598
416 0.8728307788551767 0.8386216640502353 0.9385754978906509 0.8661478233636076
417 0.8751692670002944 0.8418050221565733 0.9387226771861249 0.8683141762452107
418 0.8771976647206006 0.8447698744769875 0.9388687934354852 0.8706429167826333
419 0.8793020805899396 0.8477886393659182 0.9390144509015402 0.8729027155286055
420 0.8814410808106081 0.8507352572145548 0.9391592957226702 0.8750363135487099
421 0.8836311651179416 0.8535961768219831 0.9393038087433644 0.8770665394705464
422 0.8856288378439848 0.8563762827822119 0.9394473999123233 0.8791827908035507
423 0.8876680443767674 0.8591210468920393 0.9395903121712509 0.8812802090137164
424 0.8896914738378153 0.8617680250783701 0.9397327861699748 0.8834279157104109
425 0.8917190314188513 0.8643570712136408 0.939874236773685 0.8854996995794111
426 0.8937290744660379 0.7391304347826086 0.9400150232978486 0.8875466974773731
427 0.8957068741893637 0.7556250000000003 0.940155150408075 0.88961802336362
428 0.8975183133821694 0.7675342465753424 0.9402947395474354 0.8917146433041307
429 0.8993565637398655 0.7782908163265304 0.9404335613804036 0.8938805454859313
430 0.9012339503084879 0.786788617886179 0.9405716212602172 0.8958067745703323
431 0.9030272712602871 0.7942314189189187 0.9407091565063054 0.8976974002906506
432 0.9048288260121936 0.8007658959537575 0.9408459392831102 0.899616768340372
433 0.9065969380021217 0.8062815656565658 0.9409822057482019 0.9014864249962079
434 0.9082948359570402 0.8104091928251118 0.941118074676559 0.9033784778448399
435 0.9099814206088321 0.8147681451612907 0.941252859162538 0.9052109252109253
436 0.9116228984299016 0.8186630036630036 0.9413871400557334 0.9070262755456691
437 0.9132148168176287 0.82190855704698 0.9415206919829296 0.9088083322061407
438 0.9147097538502043 0.8251470588235292 0.9416537482448832 0.910484656920848
439 0.916165191740413 0.8287392241379316 0.9417858566531134 0.912166046451944
440 0.9176466174815555 0.8321246648793564 0.9419175918455471 0.9138170899537096
441 0.9190984506526776 0.8355307788944724 0.9420488429836396 0.9153911875991705
442 0.9205013695367396 0.8388120567375889 0.9421789346274366 0.9169129036101512
443 0.9218611143422121 0.8421233258928571 0.9423087775533011 0.9183777493308507
444 0.9231669887461637 0.8454386892177584 0.942437697773674 0.9198350960991702
445 0.9244592641991778 0.8484588353413655 0.9425660385838356 0.9212609807628158
446 0.9257149070349032 0.8515105162523899 0.9426942523065884 0.9226465789187421
447 0.9269628604873895 0.854338503649635 0.9428217805169962 0.9240338549984034
448 0.9281838074398249 0.8572251308900524 0.94294873941139 0.9253601584488694
449 0.929335510870675 0.8600543478260869 0.9430753555082906 0.9266619013581131
450 0.9305041512453738 0.8629113162118779 0.9432012977633579 0.9279325527869513
451 0.9316318525056387 0.7305464480874315 0.9433264597953456 0.7750520833333332
452 0.9327286717322307 0.7522454308093997 0.9434512892556505 0.7940816326530612
453 0.9337859771633481 0.7666723842195537 0.9435753468504764 0.807280405405405
454 0.934855052329351 0.778186462324393 0.9436988579420931 0.818522727272727
455 0.9358816040738379 0.7866632756866733 0.9438220459115837 0.8269052419354836
456 0.9368786282039829 0.7938715131022824 0.9439442549972038 0.8335067114093959
457 0.9378538211810126 0.7992913955169921 0.944066257480771 0.8387715517241378
458 0.9387686470638953 0.8047062539481997 0.9441879455464466 0.8434736180904523
459 0.9396872086123591 0.8093381940549638 0.9443086676615724 0.8474720982142858
460 0.9405684754521958 0.8138779626828041 0.944428973598113 0.8507329317269078
461 0.9414233008116751 0.8180485570316081 0.9445491914404403 0.8538549270072993
462 0.9422545777204165 0.8222408728493497 0.9446687806409018 0.8567892976588629
463 0.9430618401206636 0.8258459156020127 0.9447878532629237 0.8591203703703704
464 0.9438423067906541 0.8296263025512038 0.9449063048889562 0.8615508595988542
465 0.9445933677002388 0.8331645993965805 0.945024031999656 0.8640207219251336
466 0.9453542471773889 0.836223688344329 0.94514146843918 0.8665288220551376
467 0.9460804657759202 0.8396364173810228 0.9452585090095392 0.8689180424528304
468 0.9467985585055523 0.8425062796539214 0.9453750494118656 0.8713112472160357
469 0.9474922084511123 0.845313243457573 0.9454913060628356 0.873452004219409
470 0.9481796099164108 0.8481621893045442 0.9456066424825268 0.8754358717434871
471 0.9488420088751152 0.8510494860148219 0.9457215953121515 0.8774737595419846
472 0.9494908661526706 0.8537964864248231 0.9458360610586755 0.8795173041894355
473 0.9501109817085701 0.8567815841152081 0.9459502542256424 0.8814242160278745
474 0.9507359599918906 0.8595212209910094 0.9460639655699833 0.8833952420701167
475 0.9513336000533441 0.8621533212923942 0.9461774086588565 0.8852263621794872
476 0.9519161676646709 0.7310439560439562 0.9462900599783611 0.887166795069337
477 0.9524855491329483 0.7541099476439791 0.9464021341495371 0.8891802670623149
478 0.9530422517150733 0.7668041237113404 0.9465135301931987 0.8912106580829758
479 0.9535835918212314 0.7759335038363173 0.9466242523564464 0.8931163674033148
480 0.9541182721760323 0.7845010183299391 0.9467349298444803 0.8950116822429902
481 0.9546385133049331 0.7916835871404396 0.946844835292772 0.8969202196382426
482 0.9551533817161671 0.7977785817655569 0.9469543884399542 0.898764080100125
483 0.9556576489727062 0.8039633375474086 0.9470637985114027 0.900503640776699
484 0.9561469309995835 0.8082996632996631 0.947172756479788 0.9023027090694933
485 0.9566311702065068 0.8124117053481337 0.9472809558664339 0.9040017162471398
486 0.9571035645752167 0.8163840513290558 0.9473890186314958 0.9057772525027812
487 0.9575696959245845 0.820327455919395 0.9474963296064723 0.9075338203463201
488 0.9580240950161955 0.8237877614252516 0.9476033032448438 0.9092228661749208
489 0.9584671573860765 0.8271603163191946 0.9477097371192521 0.9109034907597534
490 0.9589059287659054 0.8305499664654594 0.9478157365741164 0.9125575575575574
491 0.9593356047700169 0.8336675047140161 0.9479213042637044 0.914171142578125
492 0.9597597434364293 0.8366499112950918 0.9480263411957196 0.91572807435653
493 0.9601742216486535 0.8395449469570074 0.9481308505998922 0.9172823556797024
494 0.9605761557695378 0.8426758328926495 0.9482352405340027 0.9187249772520469
495 0.9609701531820813 0.8455097940733302 0.9483390066767005 0.9201479092526691
496 0.9613575037766319 0.8483500717360117 0.9484427576334915 0.9215295909486511
497 0.9617348043511887 0.8511364673664995 0.9485457892777738 0.9228652044293015
498 0.9621100168393123 0.8539022261021388 0.9486484071445069 0.9242368640533779
499 0.9624766378744254 0.8565683814303636 0.9487509143194959 0.9255055147058822
500 0.962841426213932 0.8593857888398233 0.9488529114708851 0.9267744195356283
501 0.778622448979592 0.7321546961325965 0.9489548008502909 0.7742408376963347
502 0.7971212121212119 0.7504461942257218 0.9490560850987538 0.791994884910486
503 0.81248322147651 0.763184165232358 0.949157264838322 0.8067005076142135
504 0.8218592964824117 0.773623559539053 0.949258142280334 0.8159797724399495
505 0.8314859437751003 0.7819877675840978 0.9493585212027607 0.8243592330978811
506 0.8375334448160535 0.7885859441151564 0.9494586021877243 0.8311167086481945
507 0.8425501432664759 0.7951918899348297 0.9495582883797986 0.8369590222861245
508 0.8475563909774435 0.8005945604048069 0.9496575821104125 0.8423004399748585
509 0.8518986636971043 0.8049354295339696 0.949756485692675 0.8469737576772752
510 0.8555260521042085 0.8087834427057046 0.9498550014215549 0.8508237066800604
511 0.8583697632058289 0.8128656579550659 0.9499531315740551 0.8544500228206299
512 0.861439899833055 0.8163334733305332 0.9500508784093903 0.8576997072354665
513 0.8644568567026192 0.8202983339790773 0.9501482441691599 0.8610497877267466
514 0.8672782546494993 0.8239697950377558 0.9502452310775186 0.8637119312074526
515 0.8699566088117489 0.8274337470647434 0.9503418413413462 0.8660347709796057
516 0.8724687108886102 0.8307481923923293 0.9504380771504153 0.8684769664681915
517 0.8747526501766784 0.8340964211771664 0.9505339406775566 0.8709554703627245
518 0.8768520578420461 0.8371739737503487 0.9506294340788215 0.8732108047897523
519 0.878898840885142 0.8402036498280882 0.950724559493647 0.8755816407280402
520 0.8809109109109113 0.8429967344888216 0.9508193190450094 0.8779153094462541
521 0.8830409914204006 0.8458048313800525 0.9509137148395888 0.880190885230255
522 0.8849681528662421 0.848539146313627 0.9510077489679216 0.8824140286950584
523 0.8869691035683204 0.8513948919449903 0.9511014235045547 0.8844935743846656
524 0.8888115095913259 0.8542647981593811 0.9511947405082013 0.8865790022959712
525 0.8907165732586071 0.8569323429030317 0.9512877020218856 0.8887056702063713
526 0.8926770592763664 0.7250000000000001 0.9513803100730982 0.8907975341937967
527 0.8945255744996297 0.747342105263158 0.9514725666739402 0.8928621777035803
528 0.8964832022873483 0.7629310344827583 0.9515644738212703 0.8948184582364518
529 0.8983730158730164 0.7739615384615383 0.9516560334968477 0.8968036608530479
530 0.9003302201467647 0.7826734693877548 0.951747247667475 0.8986663328325822
531 0.9021852808263392 0.7889830508474576 0.9518381182851385 0.9005734130188985
532 0.9040228267667295 0.7949347826086955 0.9519286472871503 0.9024675324675322
533 0.9058793208004847 0.7998860759493672 0.9520188365962794 0.9043301471703843
534 0.9076589170100061 0.8048483146067414 0.9521086881208977 0.9061596230304816
535 0.9094139508290453 0.8090252525252529 0.9521982037551049 0.9079230439136029
536 0.9110742078932738 0.8130183486238534 0.952287385378868 0.909635655680712
537 0.9127420227149813 0.8172899159663867 0.9523762348581484 0.911325936950345
538 0.9143759873617695 0.8211007751937984 0.9524647540450367 0.9129534975629038
539 0.9160300153925084 0.8245899280575543 0.9525529447778777 0.9145603901938134
540 0.9175662831415711 0.8278724832214768 0.9526408088813997 0.9161919659617068
541 0.9190702781844804 0.8311603773584908 0.9527283481668382 0.9177084605054324
542 0.9205431157694142 0.8343757396449702 0.9528155644320624 0.9191633893457276
543 0.9219509073987904 0.837600558659218 0.9529024594616992 0.920577348387848
544 0.9233208276489318 0.840716931216931 0.9529890350272519 0.921996359913548
545 0.9246654068474877 0.8437713567839193 0.9530752928872208 0.9233411188966744
546 0.925974336668116 0.8468157894736841 0.9531612347872273 0.9246632575345447
547 0.927238186462324 0.8497602739726031 0.9532468624601239 0.9259652859120436
548 0.9284597749062108 0.8525043668122272 0.9533321776261167 0.9271921593160257
549 0.929667211106574 0.8553305439330543 0.9534171819928777 0.9284291696455927
550 0.9308403361344536 0.8581084337349395 0.9535018772556616 0.9296316685016515
551 0.9319811690859161 0.7308379888268157 0.9535862650974127 0.7661578947368421
552 0.9330752212389382 0.751292875989446 0.9536703471888844 0.7874358974358969
553 0.9341336353340886 0.7654231433506044 0.953754125188742 0.8029491525423729
554 0.9351834012597259 0.7749037227214375 0.9538376007436754 0.8141898734177215
555 0.9362040742088036 0.782717058222676 0.9539207754885092 0.822969696969697
556 0.9371989996427298 0.789618320610687 0.9540036510463038 0.8298403361344536
557 0.9381616356616352 0.7962654097171867 0.9540862290284644 0.8356187050359708
558 0.9390807174887893 0.8015959468017729 0.9541685110348475 0.839987421383648
559 0.9399805018650389 0.8064980326025858 0.9542504986538581 0.844435754189944
560 0.9408619539846612 0.8104194037392622 0.9543321934625589 0.8482512562814071
561 0.9417194162020333 0.814525011473153 0.9544135970267643 0.8515707762557081
562 0.9425613101000322 0.8182345523329129 0.9544947109011486 0.8547949790794982
563 0.9433788504287076 0.8214579294300118 0.9545755366293371 0.857953667953668
564 0.9441700531416066 0.8247463116228859 0.9546560757440097 0.8610286738351255
565 0.9449476762080643 0.8277072843235979 0.9547363297669937 0.8637692307692311
566 0.9457093058502579 0.8310317709971687 0.9548163002093627 0.8663040752351095
567 0.9464429680501648 0.834175791654336 0.9548959885715295 0.8689174041297936
568 0.9471638717269784 0.8374462140262644 0.9549753963433417 0.8713760445682452
569 0.9478703972165847 0.8404286848372589 0.9550545250041741 0.873725593667546
570 0.9485538725350101 0.8435436039205833 0.9551333760230182 0.8760626566416038
571 0.9492237249929558 0.8466570949988035 0.9552119508585739 0.8784534606205251
572 0.9498575993331481 0.8495135875770723 0.9552902509593447 0.8809293849658312
573 0.9504939709509453 0.852376064642935 0.9553682777637195 0.8832570806100218
574 0.951117193836172 0.8552584222640719 0.9554460327000637 0.8855281837160751
575 0.9517231261669775 0.8581060453906408 0.9555235171868071 0.8878356713426855
576 0.9523124506449063 0.7308426966292133 0.9556007326325294 0.889971098265896
577 0.9528923096908283 0.7522222222222219 0.9556776804360445 0.8921354359925785
578 0.9534649910233393 0.7650865051903115 0.9557543619864879 0.8943184257602859
579 0.9540225373512282 0.7750771208226217 0.9558307786633966 0.8962297063903282
580 0.9545630157539386 0.7833231083844584 0.9559069318367939 0.8982871452420704
581 0.95510064213386 0.7900169779286924 0.9559828228672732 0.9002649434571895
582 0.9556239326665041 0.7961248185776489 0.956058453106073 0.9021830985915491
583 0.9561285852012533 0.8014068441064639 0.956133823895164 0.9040030349013655
584 0.9566313407954276 0.8063273340832398 0.9562089365673236 0.9057584683357872
585 0.9571240291833376 0.8100960566228514 0.9562837924462179 0.9074649499284686
586 0.9576035124447548 0.8140266299357211 0.9563583928464774 0.9091376912378303
587 0.9580754196366982 0.8180319596299408 0.9564327390737724 0.9107618403247632
588 0.9585326210502384 0.8215050426687357 0.9565068324248945 0.9123465085638996
589 0.9589840413576083 0.8248164146868254 0.9565806741878256 0.9139165596919129
590 0.9594209824405422 0.8279516453995971 0.9566542656418165 0.915478097622027
591 0.9598499670257199 0.8313215859030835 0.9567276080574618 0.9169804639804637
592 0.9602696238312675 0.834316163410302 0.9568007026967679 0.9184243146603102
593 0.9606807915680793 0.8374734488541082 0.9568735508132313 0.9198358556460999
594 0.9610821451372634 0.8401429327686606 0.9569461536519054 0.9212263936291241
595 0.9614782059380923 0.8428481649069884 0.9570185124494749 0.9226084538375976
596 0.9618701812877682 0.8455505026328386 0.9570906284343254 0.9239488574537542
597 0.9622504640131985 0.84821608040201 0.95716250282661 0.9252470713525031
598 0.9626255358236374 0.8508497160332027 0.9572341368383205 0.9265119916579776
599 0.9629965649626189 0.8533696107157809 0.9573055316733583 0.9277568947906026
600 0.9633566713342674 0.8561370028123741 0.9573766885275959 0.928955955955956
601 0.7793333333333332 0.7241807909604521 0.9574476085889471 0.7736507936507937
602 0.8016202531645562 0.7433421750663131 0.9575182930374332 0.793007712082262
603 0.8146386554621843 0.7572963604852687 0.9575887430452487 0.8068590831918505
604 0.8249182389937109 0.7679279279279275 0.9576589597768226 0.8176806083650195
605 0.832974874371859 0.7772159672466736 0.9577289443888896 0.8248533872598587
606 0.8401171548117157 0.7854035683942225 0.957798698030544 0.8316400336417155
607 0.8452616487455198 0.7922875816993465 0.9578682218433123 0.8371850251979839
608 0.849360501567398 0.797577679137603 0.9579375169612093 0.8418879798615481
609 0.8536601671309194 0.8030894766460331 0.9580065845108001 0.8461766349916152
610 0.8570375939849617 0.8075872534142639 0.9580754256112658 0.8501055806938155
611 0.8598223234624145 0.8120532843362425 0.9581440413744571 0.8529876656007309
612 0.8620292275574112 0.8160286074884309 0.9582124329049599 0.8563290079531185
613 0.8643930635838153 0.8199805975941022 0.9582806013001526 0.8592893008883741
614 0.8668372093023257 0.8237846597047173 0.9583485476502638 0.8621333811401937
615 0.8691786310517532 0.827252267383272 0.958416273038431 0.8650920040147208
616 0.8713521126760564 0.8308120868744103 0.9584837785407587 0.8677516462841015
617 0.8734138438880703 0.834468463132958 0.9585510652263758 0.870002950722927
618 0.8754826147426982 0.8378920883421865 0.9586181341574904 0.8726135413764284
619 0.8776152832674573 0.841191421763304 0.9586849863894478 0.8749406175771968
620 0.8795394242803506 0.8444782499371389 0.9587516229707823 0.8772850338430688
621 0.881528009535161 0.8475891788364853 0.9588180449432777 0.8796443065170686
622 0.8835972696245732 0.8505506054375138 0.9588842533420153 0.8818341307814993
623 0.885545157780196 0.8534127157526763 0.9589502491954317 0.8840945739812596
624 0.8874494264859228 0.8562172911869379 0.9590160335253723 0.8862894132386719
625 0.8892552552552556 0.8589351014667467 0.959081607347141 0.8884826618560835
626 0.8911414821944176 0.7320454545454548 0.9591469716695556 0.8906224706109077
627 0.8930546802594997 0.751755319148936 0.9592121274949963 0.8926739654852477
628 0.8949079535299372 0.7639409722222219 0.9592770758194601 0.8946215780998389
629 0.896683347713546 0.7741752577319587 0.9593418176326096 0.8965918120573501
630 0.8984703919933276 0.7826229508196727 0.959406353917826 0.8983803640006676
631 0.9001920903954802 0.7894897959183677 0.9594706856522532 0.9001825820003233
632 0.9019061767005476 0.7948110465116279 0.9595348138068526 0.9019361402410392
633 0.9036876421531462 0.8004885786802027 0.9595987393464509 0.9036424343602973
634 0.9053627667402501 0.8054786036036033 0.9596624632297845 0.9053645603181616
635 0.9069935668334526 0.8101366396761136 0.9597259864095551 0.9070968665045069
636 0.908607366226546 0.8140946691176469 0.9597893098324698 0.9087258311308942
637 0.9101676808654494 0.8178872053872054 0.9598524344392902 0.9103072134253621
638 0.9116326530612242 0.8211335403726712 0.9599153611648815 0.9118474107260509
639 0.9131456061577934 0.8248306916426513 0.9599780909382555 0.9133123635896777
640 0.9146153846153845 0.8282526881720428 0.9600406246826196 0.9148228814620105
641 0.9160573520439291 0.8313979848866496 0.9601029633154188 0.916298693369154
642 0.9175056581298391 0.8346800947867296 0.9601651077483822 0.9177804267493146
643 0.9189028504944737 0.8379250559284119 0.9602270588875674 0.9191710327162649
644 0.92031495167709 0.8409586864406776 0.9602888176334033 0.920522243713733
645 0.9216931628682599 0.8438078470824951 0.9603503848807375 0.9218511514072755
646 0.923056008700381 0.8467001915708812 0.9604117615188735 0.9231646533899226
647 0.9243352847259177 0.8494606946983546 0.9604729484316197 0.9244211311108742
648 0.9255862428348095 0.8522312062937063 0.9605339464973263 0.925676295755553
649 0.9267993874425728 0.8549602177554437 0.9605947565889322 0.9268525896414342
650 0.9279659829914957 0.857771302250804 0.9606553795740035 0.9280228251076182
651 0.9291025012260912 0.7343999999999999 0.9607158163147748 0.7705319148936169
652 0.9301866281866282 0.7495999999999998 0.9607760676681926 0.7897680412371133
653 0.9312609721566771 0.7629391304347827 0.9608361344859536 0.8022448979591839
654 0.9323223714682721 0.7742709677419357 0.960896017614544 0.8144796954314719
655 0.9333606184629378 0.7835692307692307 0.9609557178952833 0.8228947368421057
656 0.9343787405091559 0.7898468085106382 0.961015236164358 0.8288804713804714
657 0.9353497147871876 0.7955127272727271 0.9610745732528673 0.8352089337175793
658 0.9363303147908578 0.8012063492063493 0.9611337299868545 0.8403652392947099
659 0.9372700296735907 0.80625352112676 0.9611927071873504 0.8442281879194633
660 0.938180908711963 0.8110481012658229 0.9612515056704117 0.8482092555331991
661 0.9390807708077082 0.815333333333333 0.9613101262471533 0.851343692870201
662 0.9399572408229124 0.8192505263157899 0.9613685697237935 0.8543383584589614
663 0.9407915839618893 0.8227300970873785 0.9614268369016827 0.8571561051004637
664 0.9416311059007424 0.8261081081081084 0.9614849285773452 0.8598385939741745
665 0.9424409388226241 0.8292672268907562 0.9615428455425146 0.8623092369477914
666 0.9432368321333836 0.8324314960629922 0.9616005885841697 0.8645734002509406
667 0.9440171705860395 0.8355822222222219 0.9616581584845693 0.8668919716646986
668 0.9447738139021697 0.8385706293706292 0.9617155560212872 0.8691499442586397
669 0.9454983689742663 0.84164238410596 0.9617727819672498 0.8714255543822604
670 0.9462136477313328 0.844505660377358 0.9618298370907681 0.8736258776328988
671 0.9469122930609372 0.8474251497005983 0.9618867221555725 0.8758834765998088
672 0.9475894407780479 0.8503657142857144 0.9619434379208487 0.8780173199635367
673 0.9482617334703665 0.853136612021858 0.9619999851412692 0.8803421970357452
674 0.948915849949307 0.8558659685863879 0.9620563645670285 0.8824958228905591
675 0.9495578526175396 0.8584582914572862 0.9621125769438744 0.8846190858059344
676 0.9501901941428104 0.7291954022988505 0.9621686230131435 0.886757902852737
677 0.950805456316986 0.7470320855614974 0.9622245035117909 0.8888270230141053
678 0.9513966014748317 0.7615853658536588 0.962280219172425 0.8908321403006441
679 0.9519721430832542 0.773113695090439 0.9623357707233379 0.8928610919143061
680 0.9525382932166303 0.781365503080082 0.962391158888538 0.8948463593854377
681 0.9530873726458785 0.7889011925042587 0.9624463843877797 0.8967388493859083
682 0.9536285452881973 0.7955312954876274 0.9625014479365988 0.8986114589855982
683 0.954154263332329 0.8017789072426939 0.962556350246338 0.9005676988463875
684 0.9546656743078298 0.8065219842164599 0.9626110920241807 0.9024410724808485
685 0.9551732862606651 0.8109118541033434 0.9626656739731828 0.9042816256439612
686 0.9556667635940677 0.8152115915363386 0.9627200967922975 0.906062882582081
687 0.9561471687266454 0.8186941870261157 0.9627743611764104 0.9077666486193826
688 0.9566223358908783 0.8223426573426571 0.9628284678163673 0.9094675803900896
689 0.9570901938746832 0.8263446286950255 0.9628824173990028 0.9111248073959938
690 0.9575443178660743 0.8297478143913923 0.9629362106071696 0.9127165748622934
691 0.9579945039846112 0.8329993698802773 0.9629898481197674 0.914298974108452
692 0.9584349007882577 0.8363129816241852 0.9630433306117732 0.9157999523128281
693 0.9588668997042217 0.8393984331281479 0.963096658754266 0.9172694457382395
694 0.9592934291034848 0.8423741388447271 0.9631498332144585 0.9187335002275832
695 0.9597078178468018 0.8452818319073984 0.9632028546557223 0.9201479750778817
696 0.9601151341495183 0.8481264973646381 0.963255723737617 0.921550936003483
697 0.9605114720288739 0.8510082304526752 0.9633084411159172 0.92290903280784
698 0.9609068639959175 0.853734149540883 0.9633610074426396 0.9242365456821027
699 0.9612912351603937 0.8562630917469629 0.9634134233660699 0.9255598692276256
700 0.9616689172293073 0.8588178528347404 0.963465689530789 0.9268141770124148
701 0.7835051546391754 0.7251445086705202 0.9635178065777 0.7716042780748665
702 0.8009898477157361 0.745308310991957 0.9635697751440514 0.7925839793281649
703 0.8130303030303025 0.7595113438045372 0.9636215958634718 0.8071039182282793
704 0.8243576826196473 0.771138421733506 0.9636732693659852 0.8180050825921222
705 0.8326458752515091 0.7804008221993836 0.9637247962780406 0.8268186423505572
706 0.8393383584589619 0.7870417732310315 0.9637761772225412 0.833268744734625
707 0.8453012912482069 0.7932702112163141 0.9638274128188629 0.8390266762797407
708 0.8504015056461731 0.7986967577876668 0.9638785036828833 0.8435097668557029
709 0.8545819397993307 0.8042301184433159 0.9639294504270068 0.8474538332400674
710 0.8582246740220657 0.8082919412062847 0.9639802536601847 0.8509612481127329
711 0.8612579762989969 0.812572480441786 0.9640309139879467 0.8546456332876085
712 0.8640726817042603 0.8168815844922034 0.9640814320124157 0.8575743611227484
713 0.8667848882035465 0.8207889623008162 0.9641318083323405 0.8603865481252417
714 0.8691696492483898 0.8245870897944463 0.9641820435431123 0.8631072838177254
715 0.8714395457581827 0.827938109653549 0.9642321382367953 0.866052895882156
716 0.8737226048841579 0.8313930034667506 0.964282093002144 0.868785691873235
717 0.8759723040659989 0.834986658760747 0.9643319084246272 0.8712429878948922
718 0.8780745687256537 0.8381388189196751 0.9643815850864546 0.8737970448843041
719 0.8803004744333159 0.8413994169096212 0.9644311235665955 0.8761420649590705
720 0.8824887330996493 0.8444626227032469 0.9644805244408025 0.8785001254075742
721 0.8843466857415351 0.8476156242511379 0.9645297882816347 0.8806854549796992
722 0.8863245334547107 0.8506837411388062 0.9645789156584784 0.8830886710736268
723 0.8883239007400955 0.8537655805816752 0.9646279071375713 0.8853564421190321
724 0.8901793909052986 0.8566939032055311 0.9646767632820218 0.8875224566534365
725 0.8920244293151782 0.8595777196863063 0.9647254846518303 0.8895628634449569
726 0.8938659992298809 0.7331395348837205 0.9647740718039134 0.8917061885482935
727 0.8955710048201708 0.7528225806451618 0.9648225252921238 0.8936866530536475
728 0.8973346442617087 0.7659440559440557 0.9648708456672689 0.8956273492035081
729 0.8990248532965133 0.7771243523316066 0.9649190334771363 0.8975894245723172
730 0.9007624290957625 0.7849382716049385 0.9649670892665116 0.899470519458827
731 0.9024539877300617 0.7906399317406144 0.9650150135771983 0.9012671731048973
732 0.9041664060056301 0.7968440233236153 0.96506280694804 0.9030155002348519
733 0.9058143767060968 0.8024491094147586 0.9651104699149387 0.9046895400030366
734 0.9074448042390344 0.80676072234763 0.9651580030108786 0.9063857374392222
735 0.9090992279096365 0.8108062880324541 0.9652054067659401 0.9080163160154574
736 0.9107047539616349 0.8151381215469614 0.9652526817073253 0.9096104076805342
737 0.9122572355964299 0.8188701517706578 0.9652998283593736 0.9111642073913636
738 0.9138280221227285 0.8226866251944013 0.9653468472435819 0.9126716752339524
739 0.9153425712086218 0.8263636363636363 0.9653937388786279 0.9141428021060743
740 0.9168088566424821 0.8299495289367433 0.9654405037803797 0.9155928383623383
741 0.9182304124969487 0.8329350567465319 0.9654871424619269 0.916995236350312
742 0.9195961401000713 0.8362010676156584 0.9655336554335893 0.9184320972934301
