iteration rlow-5001 llow-5001 rlow-10001 llow-10001 rlow-20001 llow-20001 rhigh-5001 lhigh-5001 rhigh-10001 lhigh-10001 rhigh-20001 lhigh-20001
313 0.5292187500000001 0.6134375000000001 0.73609375 0.74359375 0.72921875 0.7446875 0.5510937499999999 0.7250000000000001 0.71015625 0.81171875 0.720625 0.8220312499999999
314 0.5326562499999999 0.62296875 0.744375 0.74796875 0.73234375 0.7409375 0.5615625 0.72875 0.7125 0.8125 0.7237500000000001 0.8215625
315 0.5362500000000001 0.633125 0.7460937500000001 0.749375 0.74046875 0.7398437500000001 0.5709375 0.7315625000000001 0.7125 0.8135937500000001 0.72265625 0.8231250000000001
316 0.5449999999999999 0.641875 0.7446875 0.75359375 0.7484375 0.7484375000000001 0.576875 0.7373437500000001 0.71359375 0.81609375 0.7220312499999999 0.8275
317 0.5509375000000001 0.651875 0.74828125 0.75421875 0.74625 0.7524999999999998 0.5895312500000001 0.74046875 0.7159375 0.81953125 0.72796875 0.8300000000000001
318 0.5665625000000001 0.6610937500000001 0.7431249999999999 0.7578125 0.74875 0.759375 0.5928125 0.7435937499999998 0.715625 0.82 0.7309375000000001 0.8301562500000002
319 0.57109375 0.6668749999999999 0.74890625 0.7620312499999999 0.7548437499999999 0.7635937500000001 0.60375 0.74546875 0.72234375 0.82453125 0.73265625 0.83296875
320 0.5776562500000001 0.670625 0.7509375000000001 0.76484375 0.7546875 0.7698437499999999 0.61140625 0.74921875 0.73203125 0.82359375 0.7365625 0.83375
321 0.58203125 0.68109375 0.755625 0.77265625 0.7617187499999999 0.7753125 0.610625 0.75515625 0.735 0.8278125 0.745625 0.8346875
322 0.59046875 0.6840625000000001 0.76109375 0.77640625 0.7685937499999999 0.7851562500000001 0.614375 0.76109375 0.7421875 0.8284374999999999 0.75109375 0.8345312499999998
323 0.6029687499999999 0.69421875 0.7665625 0.7776562499999999 0.7757812500000001 0.7875 0.6168750000000001 0.7704687499999999 0.746875 0.8295312499999999 0.7534375000000001 0.83265625
324 0.610625 0.69640625 0.7731250000000001 0.785625 0.7854687500000002 0.7893749999999999 0.62359375 0.7731250000000001 0.7484375000000001 0.83046875 0.7587500000000001 0.8359374999999998
325 0.6196875 0.69625 0.7743749999999999 0.7887500000000001 0.7920312500000001 0.79125 0.63078125 0.77609375 0.75703125 0.8340624999999999 0.7692187500000001 0.8393749999999999
326 0.43890625000000005 0.5321875 0.78609375 0.79421875 0.80984375 0.79640625 0.45734375 0.7173437500000002 0.7645312499999999 0.8384375000000001 0.775625 0.8439062500000001
327 0.45953125000000006 0.54953125 0.7857812500000001 0.7975000000000001 0.81484375 0.799375 0.48296874999999995 0.7134375000000001 0.77296875 0.8378125000000001 0.78203125 0.8464062499999999
328 0.47140624999999997 0.558125 0.79421875 0.8028124999999999 0.8190625 0.80703125 0.5031249999999999 0.7184375000000001 0.78625 0.84015625 0.78484375 0.85078125
329 0.4828125 0.56484375 0.8012499999999999 0.8065625000000001 0.8295312500000002 0.81171875 0.51234375 0.71765625 0.796875 0.8457812500000002 0.79296875 0.8534375000000001
330 0.48953125000000003 0.5729687499999999 0.80640625 0.8168749999999999 0.8373437499999999 0.8207812499999999 0.5115625 0.7164062499999999 0.7996874999999999 0.84765625 0.79859375 0.85703125
331 0.49734375000000003 0.58046875 0.8092187499999998 0.8225000000000001 0.83625 0.8270312499999999 0.51875 0.7168750000000002 0.8040625 0.8473437500000001 0.8032812500000001 0.8609375
332 0.5068750000000001 0.5862499999999999 0.8110937500000001 0.8220312499999999 0.83859375 0.8290625 0.52140625 0.7153125000000001 0.8034375 0.84921875 0.8059375 0.8615625
333 0.5115625 0.5915625 0.8184374999999999 0.8303125 0.8442187499999999 0.83078125 0.52640625 0.71546875 0.8112499999999999 0.85234375 0.8035937499999999 0.86265625
334 0.51875 0.5990625 0.828125 0.8340624999999999 0.85078125 0.8385937499999999 0.5357812500000001 0.7178125000000001 0.8170312500000001 0.8556250000000001 0.8090624999999999 0.8639062500000001
335 0.5209374999999998 0.6031250000000001 0.8371875000000001 0.8412499999999999 0.8543750000000001 0.8446875 0.5403125 0.72140625 0.8231249999999999 0.85765625 0.81484375 0.8659374999999999
336 0.52703125 0.59828125 0.84375 0.8412499999999999 0.8571875 0.84453125 0.5467187499999999 0.7240624999999999 0.8298437499999999 0.8592187499999999 0.82359375 0.8671875000000002
337 0.5365625 0.60625 0.85234375 0.84703125 0.8598437499999999 0.8509375 0.55640625 0.7232812500000001 0.8370312499999999 0.8607812499999999 0.8239062500000001 0.86796875
338 0.54515625 0.6162500000000001 0.86421875 0.8535937499999999 0.8649999999999999 0.8582812500000001 0.556875 0.72984375 0.8364062499999999 0.8618750000000001 0.8289062500000002 0.868125
339 0.5610937500000001 0.6178125000000001 0.8746875 0.85671875 0.86875 0.8609375 0.5634374999999999 0.7371875 0.8429687500000002 0.8673437500000001 0.8373437499999999 0.869375
340 0.5675 0.63015625 0.8796875 0.8651562500000001 0.87234375 0.8667187500000001 0.5715625 0.740625 0.84859375 0.869375 0.8462500000000001 0.87203125
341 0.5778125000000001 0.64171875 0.88671875 0.8715624999999999 0.8771875 0.86953125 0.5725 0.74171875 0.85 0.8707812500000001 0.8532812499999999 0.87421875
342 0.58640625 0.64828125 0.8907812500000001 0.8775000000000001 0.8789062499999998 0.875 0.5784375 0.7418750000000001 0.8534375000000001 0.8715624999999999 0.85640625 0.8759374999999998
343 0.58828125 0.6528125 0.8949999999999999 0.8814062499999998 0.8809375000000002 0.8759375 0.5987500000000001 0.7442187499999999 0.8578125 0.8728125 0.8609374999999998 0.8768750000000001
344 0.5900000000000001 0.6599999999999999 0.9009375000000001 0.885 0.8834375 0.8770312500000002 0.6089062500000001 0.7457812500000001 0.8615625 0.8735937500000001 0.8653125000000002 0.8784375000000001
345 0.6017187500000001 0.66578125 0.9018750000000001 0.8885937499999998 0.885 0.8799999999999999 0.61296875 0.7446875000000001 0.8692187500000002 0.87578125 0.8709375000000001 0.8784375000000001
346 0.6096874999999999 0.6725000000000001 0.9067187500000001 0.8895312499999999 0.8856249999999999 0.88375 0.61328125 0.7484375 0.8748437499999999 0.8748437499999999 0.87203125 0.8809375000000002
347 0.6209374999999999 0.67765625 0.9100000000000001 0.89515625 0.88515625 0.88578125 0.6207812500000001 0.7503124999999999 0.87890625 0.8784374999999999 0.8748437500000001 0.88203125
348 0.625625 0.6854687499999998 0.9153125000000001 0.8975 0.8892187500000001 0.8896875 0.6254687499999999 0.7550000000000001 0.8831249999999999 0.8790624999999999 0.8785937500000001 0.8814062500000001
349 0.635625 0.69421875 0.91625 0.90171875 0.8903125 0.8874999999999998 0.63734375 0.7584375000000001 0.88828125 0.8798437499999998 0.8814062499999998 0.8832812500000001
350 0.6406250000000001 0.70078125 0.9215625 0.905 0.89234375 0.8878125000000001 0.6425 0.766875 0.8956250000000001 0.87921875 0.8854687499999999 0.88375
351 0.459375 0.52734375 0.63875 0.64859375 0.8931250000000001 0.8896875 0.4546875 0.71109375 0.6226562499999999 0.8059375000000001 0.8896875 0.8848437500000002
352 0.48109375 0.5526562500000001 0.6828125 0.6699999999999999 0.8959374999999999 0.8901562500000001 0.48171875000000003 0.7098437500000001 0.6546875000000001 0.805625 0.8915625 0.88515625
353 0.49984375 0.5599999999999999 0.7012499999999999 0.694375 0.8978125 0.8934375000000001 0.4951562500000001 0.7106250000000001 0.6729687499999999 0.8042187500000001 0.891875 0.88578125
354 0.50859375 0.5753124999999999 0.71640625 0.7059374999999999 0.8978124999999999 0.8950000000000001 0.50328125 0.709375 0.6860937500000001 0.8009375000000002 0.8959375000000002 0.8881249999999999
355 0.5160937499999999 0.5821875000000001 0.73140625 0.71671875 0.8989062499999999 0.896875 0.5067187499999999 0.7137499999999999 0.6934375000000002 0.799375 0.8971875 0.8881249999999999
356 0.52140625 0.59109375 0.73953125 0.7212500000000001 0.8985937500000001 0.8985937499999999 0.5137499999999999 0.71328125 0.7007812499999999 0.8045312499999999 0.9004687499999999 0.8892187500000001
357 0.52578125 0.6007812499999999 0.7403125 0.72796875 0.90140625 0.8981250000000001 0.5123437500000001 0.70984375 0.6975 0.8037500000000002 0.900625 0.8896875
358 0.5346875 0.6098437499999999 0.7357812499999999 0.7301562500000001 0.90328125 0.8982812499999998 0.51265625 0.7067187500000001 0.70765625 0.8067187499999999 0.9040625 0.8904687500000001
359 0.5378125 0.614375 0.7440625 0.725625 0.90359375 0.9 0.53046875 0.7142187500000001 0.7118749999999999 0.8081249999999999 0.9048437500000001 0.8909375
360 0.54109375 0.6214062499999999 0.7496875000000001 0.72828125 0.9067187500000001 0.90203125 0.54375 0.7151562499999999 0.7096875 0.81171875 0.9076562499999998 0.8910937499999999
361 0.5478124999999999 0.6196875 0.75171875 0.725625 0.9092187500000002 0.903125 0.545625 0.720625 0.7150000000000001 0.81171875 0.90796875 0.89125
362 0.55234375 0.6290625000000001 0.7537499999999999 0.72984375 0.9101562500000002 0.90234375 0.55625 0.7193750000000001 0.7182812499999999 0.8139062499999999 0.91015625 0.890625
363 0.5587500000000001 0.6309375 0.75125 0.7346874999999999 0.9126562500000001 0.9037499999999999 0.55953125 0.72390625 0.72078125 0.81171875 0.9124999999999999 0.8904687499999999
364 0.56125 0.6421874999999999 0.7598437500000002 0.7381249999999999 0.9143749999999999 0.90453125 0.5610937500000001 0.7309375000000001 0.7196875000000001 0.8110937500000001 0.9139062499999999 0.8914062499999998
365 0.559375 0.6537500000000002 0.75953125 0.7445312499999999 0.9159375000000001 0.9043749999999999 0.5756249999999999 0.73390625 0.7170312499999999 0.81640625 0.91703125 0.891875
366 0.5692187499999999 0.655 0.7642187500000001 0.74296875 0.9175000000000001 0.9048437499999998 0.5821875 0.7406249999999999 0.7223437499999998 0.818125 0.91734375 0.891875
367 0.5804687499999999 0.6621875 0.763125 0.74734375 0.91953125 0.9049999999999999 0.58734375 0.7470312499999999 0.72640625 0.81796875 0.9187499999999998 0.8925000000000001
368 0.5845312500000001 0.6659375 0.7699999999999999 0.74796875 0.9204687500000001 0.9051562499999999 0.590625 0.7465624999999999 0.7235937499999999 0.8221875000000001 0.9206249999999999 0.8925000000000001
369 0.595 0.6756249999999999 0.7759375000000002 0.7537499999999999 0.9215625 0.9051562499999999 0.6 0.7534375000000001 0.7303124999999999 0.8259375 0.9217187499999999 0.8921875
370 0.60078125 0.68765625 0.7782812499999999 0.7564062500000001 0.9220312500000001 0.9051562499999999 0.60484375 0.7573437500000001 0.73046875 0.8284375 0.9221874999999999 0.8926562499999999
371 0.6059374999999999 0.6923437499999999 0.7878125 0.7634375 0.9231250000000001 0.9051562499999999 0.61171875 0.7567187500000001 0.73625 0.8284375 0.92265625 0.8928124999999998
372 0.61515625 0.6965625 0.7925 0.7746875000000001 0.92265625 0.9049999999999999 0.6231249999999999 0.7621874999999999 0.7368750000000001 0.8346875 0.9240625 0.8929687499999999
373 0.621875 0.7020312499999999 0.7998437500000001 0.7857812500000001 0.9229687500000001 0.9051562499999999 0.6315625 0.7648437499999999 0.7412499999999999 0.8404687500000001 0.9268750000000001 0.89296875
374 0.62984375 0.7071875000000001 0.8003125000000001 0.79125 0.92421875 0.90546875 0.6390625 0.7645312500000001 0.74484375 0.8431249999999999 0.92703125 0.8931249999999998
375 0.6401562499999999 0.7171875 0.8124999999999998 0.7926562500000001 0.925 0.90546875 0.6478125 0.76890625 0.74859375 0.8454687499999999 0.9284374999999999 0.8926562500000002
376 0.45953125000000006 0.54484375 0.813125 0.8021874999999999 0.92546875 0.905625 0.46890625 0.71328125 0.75734375 0.85078125 0.929375 0.8926562499999999
377 0.48875 0.558125 0.8153125000000001 0.80828125 0.9256249999999999 0.9057812499999999 0.48125 0.7178125000000001 0.7631249999999998 0.85515625 0.93 0.8928125
378 0.49937499999999996 0.5714062500000001 0.8196875 0.819375 0.9259375000000001 0.9057812499999999 0.49203125 0.71484375 0.7720312500000001 0.85765625 0.9303125 0.8924999999999998
379 0.5053124999999999 0.5725 0.82359375 0.82265625 0.9265624999999998 0.9059375 0.5007812500000001 0.7175 0.776875 0.8585937499999998 0.93203125 0.8928125
380 0.5146874999999999 0.58078125 0.8296875 0.83109375 0.9275 0.9059375 0.5114062500000001 0.7146874999999999 0.7834375 0.8560937500000001 0.9331250000000001 0.8926562499999999
381 0.5214062500000001 0.58671875 0.83125 0.83765625 0.9270312500000001 0.9059375 0.5198437499999999 0.71734375 0.7873437499999999 0.8579687500000001 0.93359375 0.8928125
382 0.5225000000000001 0.5915625 0.8324999999999999 0.8396874999999999 0.92703125 0.9060937499999999 0.52390625 0.716875 0.791875 0.86296875 0.93359375 0.89296875
383 0.5365625 0.5896874999999999 0.8403124999999999 0.84140625 0.92734375 0.90625 0.526875 0.7164062499999999 0.7990625 0.8646874999999999 0.9340624999999999 0.8926562499999999
384 0.53296875 0.60125 0.84984375 0.85078125 0.9270312500000001 0.90625 0.5351562500000001 0.7173437499999998 0.8084374999999999 0.86625 0.93484375 0.8926562499999999
385 0.5307812500000001 0.60609375 0.8528125000000001 0.8565625000000001 0.9260937499999999 0.90625 0.54171875 0.7184375 0.81765625 0.87046875 0.93453125 0.8926562499999999
386 0.53953125 0.59953125 0.85765625 0.8584375 0.92609375 0.9060937499999999 0.5464062499999999 0.725 0.82265625 0.871875 0.9346875000000001 0.8926562499999999
387 0.5404687499999999 0.600625 0.8612500000000001 0.8651562500000001 0.9259374999999999 0.9060937499999999 0.553125 0.72671875 0.82734375 0.8732812500000001 0.9349999999999999 0.8925000000000001
388 0.5426562500000001 0.6073437500000001 0.87078125 0.87078125 0.9265625 0.9060937499999999 0.55484375 0.7267187500000001 0.8340625000000002 0.875 0.9350000000000002 0.8926562499999999
389 0.5487500000000001 0.6171875000000001 0.8815624999999999 0.8770312499999999 0.92734375 0.9060937499999999 0.55125 0.7262500000000001 0.8379687499999999 0.8796875 0.93515625 0.8928125
390 0.5521875 0.618125 0.8832812500000001 0.8787499999999999 0.9268749999999999 0.90625 0.5617187499999999 0.724375 0.8465625000000001 0.88109375 0.93625 0.89296875
391 0.5528125 0.62578125 0.8914062499999998 0.88109375 0.9278125000000002 0.90625 0.57046875 0.7228125000000001 0.8517187500000001 0.8814062500000001 0.9365625 0.89328125
392 0.56296875 0.63515625 0.8984375 0.88453125 0.9284375 0.90625 0.5856250000000001 0.72890625 0.859375 0.8832812500000001 0.9365625 0.89328125
393 0.57359375 0.6385937500000001 0.9040625 0.88828125 0.9279687500000001 0.90625 0.5889062500000002 0.73328125 0.8625 0.881875 0.93671875 0.89328125
394 0.584375 0.6485937500000001 0.90859375 0.8915624999999998 0.9290625 0.9060937499999999 0.60390625 0.7354687500000001 0.8696875000000001 0.88203125 0.9365625 0.89328125
395 0.5946875 0.6640625 0.9081249999999998 0.8973437500000001 0.9290625 0.9060937499999999 0.60859375 0.73953125 0.8760937499999999 0.8848437499999999 0.93671875 0.8934374999999999
396 0.604375 0.67171875 0.91484375 0.90109375 0.9295312499999999 0.90625 0.62140625 0.7465625 0.8792187499999999 0.88578125 0.9370312500000001 0.8934374999999999
397 0.6109375 0.6748437499999999 0.9171875 0.9026562500000003 0.93 0.90625 0.62875 0.7473437500000001 0.88375 0.88734375 0.9373437499999999 0.89328125
398 0.62 0.68109375 0.9187499999999998 0.9037499999999999 0.9301562499999999 0.90625 0.64109375 0.7496875 0.88765625 0.8892187500000001 0.9373437499999999 0.89328125
399 0.62765625 0.68984375 0.9214062500000001 0.90453125 0.9303125 0.90625 0.6431250000000001 0.7559375 0.8895312499999999 0.89140625 0.9373437499999999 0.89375
400 0.6287499999999999 0.6946874999999999 0.9256249999999999 0.90984375 0.930625 0.90625 0.6503125 0.75828125 0.89234375 0.89296875 0.9373437499999999 0.89375
401 0.4459375 0.51859375 0.641875 0.6509375000000001 0.6448437499999999 0.65640625 0.47703125 0.7073437499999999 0.6239062500000001 0.8145312499999999 0.6385937499999998 0.82578125
402 0.4660937499999999 0.534375 0.6715625 0.6809375 0.68328125 0.68484375 0.5028124999999999 0.7034374999999999 0.6668750000000001 0.80921875 0.6775 0.82578125
403 0.47234374999999995 0.5414062499999999 0.6953125 0.6978125 0.7031250000000001 0.7065624999999999 0.5196875 0.7042187500000001 0.69125 0.80984375 0.6937499999999999 0.8229687499999999
404 0.4800000000000001 0.55078125 0.7125 0.7025 0.7201562499999999 0.71875 0.5225 0.7004687500000001 0.6975 0.81078125 0.7064062499999999 0.81875
405 0.48765625 0.5549999999999999 0.7209375 0.7125 0.7281250000000001 0.7234375 0.5196875000000001 0.70171875 0.7134375000000002 0.8118749999999999 0.7118749999999999 0.8184375000000002
406 0.4928125 0.5574999999999999 0.7298437500000001 0.719375 0.73125 0.7267187500000001 0.5229687500000001 0.7026562499999999 0.7150000000000001 0.8125 0.7142187499999999 0.8203125
407 0.4928125 0.566875 0.7325000000000002 0.71875 0.73625 0.72484375 0.52734375 0.70390625 0.7217187500000001 0.8081250000000001 0.716875 0.8251562499999998
408 0.5015625000000001 0.5734375 0.74546875 0.7175 0.7359374999999999 0.7259374999999999 0.53328125 0.70390625 0.7209375 0.8103125000000002 0.7178124999999999 0.8253125000000001
409 0.5062500000000001 0.5792187500000001 0.7446875000000001 0.72171875 0.7384375000000001 0.7301562499999998 0.54765625 0.7057812499999999 0.7232812500000001 0.805 0.7210937499999999 0.8237500000000001
410 0.51640625 0.5860937500000001 0.7437499999999999 0.7309375 0.7420312499999999 0.7315624999999999 0.55765625 0.70640625 0.7268749999999999 0.8071874999999998 0.71984375 0.82421875
411 0.5221875 0.59078125 0.74421875 0.73515625 0.7365625 0.7345312500000001 0.5684375000000002 0.7095312500000001 0.728125 0.80625 0.7178125000000002 0.825
412 0.5253125 0.599375 0.74828125 0.73859375 0.7342187499999999 0.74265625 0.5809374999999999 0.7168750000000002 0.7237500000000001 0.8082812500000001 0.7182812499999999 0.8300000000000001
413 0.53234375 0.6118750000000001 0.7521875 0.7442187499999999 0.73359375 0.7431249999999999 0.5864062500000001 0.7175 0.72984375 0.8121875000000001 0.72703125 0.8287500000000001
414 0.5399999999999999 0.6159375 0.75984375 0.7440625 0.74 0.746875 0.5856250000000001 0.7193749999999999 0.734375 0.81609375 0.735625 0.8282812500000001
415 0.54890625 0.6214062499999999 0.76421875 0.7478125 0.743125 0.75046875 0.5834374999999999 0.7245312500000001 0.7329687500000001 0.8190624999999999 0.739375 0.8303125
416 0.556875 0.6275 0.7621874999999999 0.7573437499999999 0.7381249999999999 0.75625 0.5834374999999999 0.7251562500000001 0.7315625000000001 0.82265625 0.74140625 0.8339062499999998
417 0.5662499999999999 0.6401562500000001 0.7687499999999999 0.76078125 0.7496875000000001 0.76171875 0.5865625000000001 0.73109375 0.7381249999999999 0.8223437499999999 0.7471875 0.83234375
418 0.5740625 0.645625 0.76953125 0.7625000000000001 0.7489062499999999 0.7667187500000001 0.59796875 0.7353125 0.7432812499999999 0.81875 0.7487499999999999 0.8373437499999999
419 0.58421875 0.653125 0.77296875 0.7742187500000001 0.7525 0.7662500000000001 0.6056250000000001 0.73828125 0.7471875000000001 0.82125 0.7464062499999999 0.8390625
420 0.5959375 0.6684375 0.7742187500000001 0.77375 0.75875 0.76734375 0.6098437499999999 0.74109375 0.7501562500000001 0.8256249999999999 0.74828125 0.84046875
421 0.6014062499999999 0.6793750000000001 0.7818750000000001 0.77671875 0.7582812499999999 0.76828125 0.6209375000000001 0.7409375 0.7564062500000001 0.8281250000000002 0.7609375 0.8474999999999999
422 0.6046874999999999 0.6832812500000001 0.7867187500000001 0.7793749999999999 0.75515625 0.7787499999999999 0.63765625 0.7385937499999999 0.7621874999999999 0.8301562499999999 0.76296875 0.84703125
423 0.6065625 0.69609375 0.79046875 0.78734375 0.7632812500000001 0.7881250000000001 0.6429687499999999 0.739375 0.7656250000000001 0.8285937499999999 0.7662500000000001 0.8484375
424 0.6109375 0.6923437500000001 0.79875 0.79078125 0.7675 0.7932812499999999 0.64875 0.7403125 0.7737499999999999 0.83078125 0.7717187500000001 0.8521875
425 0.619375 0.69984375 0.806875 0.7989062499999999 0.77421875 0.79515625 0.6582812500000002 0.74625 0.77921875 0.8364062499999999 0.7735937500000001 0.85453125
426 0.44890625 0.5253125000000001 0.8125 0.7987500000000001 0.7814062500000001 0.8009375000000001 0.4734375 0.70265625 0.78265625 0.8400000000000001 0.7778125000000001 0.859375
427 0.46375 0.54203125 0.8159375000000001 0.80703125 0.7862500000000001 0.8012499999999999 0.50046875 0.6996875 0.7870312499999998 0.8417187500000001 0.7834375 0.86171875
428 0.473125 0.5554687500000001 0.8217187500000002 0.8103125 0.78578125 0.8046875 0.5118750000000001 0.6990625 0.7925 0.8457812500000002 0.79375 0.8659375
429 0.48234375000000007 0.56234375 0.83078125 0.8190625 0.7889062499999999 0.8134375 0.5246875 0.7010937500000001 0.7975000000000001 0.8496874999999999 0.7984375000000001 0.8690625000000001
430 0.48250000000000004 0.5628124999999999 0.83625 0.8225000000000001 0.7928125000000001 0.8162499999999998 0.5274999999999999 0.70265625 0.8035937500000001 0.8524999999999998 0.8023437500000001 0.87140625
431 0.485 0.56671875 0.8400000000000001 0.8245312499999999 0.79484375 0.8190625 0.53015625 0.704375 0.8103124999999999 0.8559374999999999 0.8100000000000002 0.8729687500000001
432 0.489375 0.5746875 0.8504687499999999 0.8290625 0.80078125 0.821875 0.5346875 0.7056250000000002 0.81328125 0.8584375000000002 0.8189062500000001 0.8740625
433 0.49140624999999993 0.5825 0.859375 0.8346874999999999 0.8087500000000001 0.8292187500000001 0.5445312500000001 0.70671875 0.8214062500000001 0.8631250000000001 0.82546875 0.8745312500000001
434 0.4995312500000001 0.5878125 0.8621874999999999 0.8400000000000001 0.8171875 0.8328124999999998 0.5484375000000001 0.71328125 0.8271875 0.865625 0.8306249999999998 0.8760937499999999
435 0.50609375 0.5923437500000001 0.8735937499999998 0.84109375 0.8212499999999998 0.8348437500000001 0.5631249999999999 0.7178125000000001 0.83046875 0.8692187499999999 0.8360937500000001 0.878125
436 0.50765625 0.596875 0.8770312500000002 0.8462500000000001 0.82484375 0.84109375 0.5671875 0.7206249999999998 0.838125 0.86984375 0.84140625 0.8800000000000001
437 0.51359375 0.6003125 0.88640625 0.8514062499999999 0.8307812499999999 0.8490624999999999 0.57296875 0.72515625 0.84828125 0.87171875 0.8484375 0.8832812499999999
438 0.5157812500000001 0.6123437500000001 0.889375 0.86015625 0.83296875 0.8515625 0.5792187499999999 0.7306250000000001 0.8562500000000002 0.87421875 0.8528125000000001 0.8854687499999999
439 0.5215625 0.61890625 0.8965625000000002 0.8632812499999998 0.8412499999999999 0.85609375 0.5803125 0.7323437499999998 0.86421875 0.8754687499999999 0.8584375000000002 0.8862500000000001
440 0.5292187500000001 0.62671875 0.8990625 0.86984375 0.8474999999999999 0.8612500000000001 0.5887499999999999 0.7342187499999999 0.8715625000000001 0.8778124999999999 0.8660937500000001 0.88671875
441 0.53734375 0.6314062500000001 0.9042187499999998 0.8764062499999999 0.85078125 0.8665624999999999 0.5978125000000001 0.7354687500000001 0.8764062499999999 0.8784374999999999 0.8699999999999999 0.8860937499999999
442 0.5501562499999999 0.6359374999999999 0.90921875 0.880625 0.8551562500000001 0.8734375000000002 0.6078125000000001 0.73828125 0.8787500000000001 0.8796875 0.8778124999999999 0.88828125
443 0.55734375 0.6529687500000001 0.9140625 0.8831249999999999 0.86015625 0.8778125000000001 0.6173437500000001 0.74453125 0.8826562499999999 0.8803124999999999 0.8826562499999999 0.8890625
444 0.5673437499999999 0.6546875 0.9171875000000002 0.88609375 0.8667187499999999 0.883125 0.62625 0.7451562499999999 0.88640625 0.883125 0.88734375 0.8885937499999998
445 0.5710937500000001 0.6612500000000001 0.9201562500000001 0.8907812499999999 0.87140625 0.8868750000000001 0.643125 0.7478125 0.8892187499999998 0.8842187499999999 0.889375 0.8884375
446 0.57828125 0.66515625 0.9215625 0.8918750000000001 0.8768749999999998 0.8889062500000001 0.6528124999999999 0.7490625 0.8907812499999999 0.8839062499999999 0.89125 0.8884375
447 0.58421875 0.6709375000000001 0.9184375000000001 0.8959374999999999 0.8807812500000001 0.8885937500000001 0.66484375 0.74875 0.89546875 0.8857812500000002 0.8940625000000001 0.8879687500000001
448 0.5824999999999999 0.6809375 0.9201562500000001 0.8964062499999998 0.8817187499999999 0.8910937500000001 0.6678124999999999 0.7537499999999999 0.89765625 0.8878125000000001 0.896875 0.8892187500000001
449 0.5875 0.6853125000000001 0.9239062500000002 0.9015625 0.88375 0.89375 0.6707812499999999 0.756875 0.9010937499999999 0.8890625 0.89625 0.8904687499999999
450 0.5924999999999999 0.69421875 0.9256250000000001 0.9024999999999999 0.8834375000000001 0.8960937499999998 0.67796875 0.76125 0.9051562500000001 0.8884375 0.8960937500000001 0.890625
451 0.44562500000000005 0.5245312500000001 0.6314062500000001 0.64671875 0.8884374999999999 0.8982812499999999 0.49390624999999994 0.7034375 0.6314062500000001 0.8237500000000001 0.90109375 0.8909374999999999
452 0.45968749999999997 0.52703125 0.6739062499999999 0.67515625 0.8940624999999999 0.896875 0.5176562499999999 0.7028125 0.665 0.8234375 0.90296875 0.89125
453 0.4717187500000001 0.52953125 0.6920312499999999 0.6859375 0.9009374999999998 0.8971874999999999 0.5284375 0.70109375 0.6845312499999999 0.8212499999999998 0.9059375000000001 0.8928125
454 0.48218750000000005 0.5396875 0.70328125 0.69359375 0.9031249999999998 0.8971875 0.54328125 0.70625 0.6978125000000001 0.8207812500000001 0.90921875 0.89328125
455 0.4875000000000001 0.5535937500000001 0.7106250000000001 0.6971875000000002 0.90359375 0.8985937500000001 0.54234375 0.7107812499999999 0.7089062499999998 0.825 0.911875 0.89296875
456 0.48531250000000004 0.55671875 0.72 0.7056250000000001 0.9064062499999999 0.9000000000000001 0.54328125 0.71125 0.7051562500000002 0.8260937500000001 0.9128125 0.8925000000000001
457 0.4890625 0.56421875 0.7193750000000001 0.70875 0.9106250000000001 0.90171875 0.55140625 0.7103125 0.713125 0.8300000000000001 0.9151562500000001 0.8931250000000001
458 0.49937499999999996 0.57046875 0.7187499999999999 0.71328125 0.9106249999999999 0.903125 0.556875 0.71578125 0.7175 0.83046875 0.9184375000000001 0.89328125
459 0.50046875 0.5828125000000001 0.7204687500000001 0.7134375 0.9140625000000002 0.9035937500000001 0.56046875 0.7114062499999999 0.71984375 0.8306250000000001 0.9203125000000002 0.8934374999999999
460 0.5015625 0.5865625000000001 0.719375 0.710625 0.91671875 0.905 0.55859375 0.71359375 0.725 0.83171875 0.9214062500000001 0.89390625
461 0.5135937500000001 0.5921874999999999 0.7198437499999999 0.714375 0.9178125000000001 0.9053125 0.5599999999999999 0.7142187499999999 0.72203125 0.83109375 0.9228125 0.8946875000000001
462 0.5206249999999999 0.6012500000000001 0.71828125 0.7198437499999999 0.91875 0.9049999999999999 0.5640625 0.7173437500000001 0.72484375 0.8345312500000001 0.9237500000000001 0.89453125
463 0.5321875 0.608125 0.7317187500000001 0.7175 0.9203125 0.9059375 0.5615625 0.7224999999999999 0.7281250000000001 0.8318749999999999 0.9232812499999999 0.8949999999999999
464 0.52765625 0.61421875 0.7378125000000001 0.71921875 0.92109375 0.90546875 0.5682812500000001 0.7234375000000001 0.7284375 0.8301562500000002 0.9243749999999998 0.8954687499999998
465 0.5290625 0.6303124999999999 0.74421875 0.7309374999999999 0.92359375 0.9057812500000001 0.56859375 0.7259375 0.72875 0.8348437500000001 0.9259374999999999 0.8942187500000001
466 0.5309375000000001 0.6343750000000001 0.7453125 0.7412500000000001 0.9215625 0.9051562499999999 0.5778125 0.73265625 0.7271875000000001 0.8300000000000001 0.9268750000000001 0.89453125
467 0.53703125 0.6365625 0.75140625 0.74609375 0.9239062500000002 0.9065624999999999 0.583125 0.7407812500000001 0.72734375 0.8309374999999999 0.9271875000000002 0.8935937500000002
